 Strategy Type:	SHORTEST_PATH  NashValue:	0.0  e_NashValue for twoConsecutiveAvgCompletionTime :	0.5 Total Number of players =	50
Total Iterations =	25
37	[17.6734693877551, 17.693877551020407, 17.79591836734694, 17.285714285714285, 17.612244897959183, 17.816326530612244, 17.877551020408163, 17.3265306122449, 17.653061224489797, 17.836734693877553, 17.877551020408163, 17.3265306122449, 17.653061224489797, 17.836734693877553, 17.877551020408163, 17.3265306122449, 17.653061224489797, 17.836734693877553, 17.877551020408163, 17.3265306122449, 17.653061224489797, 17.836734693877553, 17.877551020408163, 17.3265306122449, 17.653061224489797]
38	[18.693877551020407, 18.714285714285715, 18.816326530612244, 18.306122448979593, 18.632653061224488, 18.836734693877553, 18.897959183673468, 18.346938775510203, 18.6734693877551, 18.857142857142858, 18.897959183673468, 18.346938775510203, 18.6734693877551, 18.857142857142858, 18.897959183673468, 18.346938775510203, 18.6734693877551, 18.857142857142858, 18.897959183673468, 18.346938775510203, 18.6734693877551, 18.857142857142858, 18.897959183673468, 18.346938775510203, 18.6734693877551]
39	[4.408163265306122, 5.448979591836736, 0.44897959183673564, 1.979591836734695, 4.346938775510203, 5.571428571428573, 0.5306122448979593, 2.020408163265305, 4.387755102040817, 5.591836734693878, 0.5306122448979593, 2.020408163265305, 4.387755102040817, 5.591836734693878, 0.5306122448979593, 2.020408163265305, 4.387755102040817, 5.591836734693878, 0.5306122448979593, 2.020408163265305, 4.387755102040817, 5.591836734693878, 0.5306122448979593, 2.020408163265305, 4.387755102040817]
40	[25.836734693877553, 25.857142857142858, 25.959183673469386, 25.448979591836736, 25.775510204081634, 25.979591836734695, 26.040816326530614, 25.489795918367346, 25.816326530612244, 26.0, 26.040816326530614, 25.489795918367346, 25.816326530612244, 26.0, 26.040816326530614, 25.489795918367346, 25.816326530612244, 26.0, 26.040816326530614, 25.489795918367346, 25.816326530612244, 26.0, 26.040816326530614, 25.489795918367346, 25.816326530612244]
41	[20.73469387755102, 20.755102040816325, 20.857142857142858, 20.346938775510203, 20.6734693877551, 20.877551020408163, 20.93877551020408, 20.387755102040817, 20.714285714285715, 20.897959183673468, 20.93877551020408, 20.387755102040817, 20.714285714285715, 20.897959183673468, 20.93877551020408, 20.387755102040817, 20.714285714285715, 20.897959183673468, 20.93877551020408, 20.387755102040817, 20.714285714285715, 20.897959183673468, 20.93877551020408, 20.387755102040817, 20.714285714285715]
42	[20.081632653061224, 18.020408163265305, 17.918367346938776, 18.428571428571427, 18.102040816326532, 17.897959183673468, 17.836734693877553, 18.387755102040817, 18.06122448979592, 17.877551020408163, 17.836734693877553, 18.387755102040817, 18.06122448979592, 17.877551020408163, 17.836734693877553, 18.387755102040817, 18.06122448979592, 17.877551020408163, 17.836734693877553, 18.387755102040817, 18.06122448979592, 17.877551020408163, 17.836734693877553, 18.387755102040817, 18.06122448979592]
43	[17.6734693877551, 13.612244897959183, 13.714285714285715, 10.142857142857142, 17.612244897959183, 13.73469387755102, 13.795918367346939, 10.183673469387756, 17.653061224489797, 13.755102040816325, 13.795918367346939, 10.183673469387756, 17.653061224489797, 13.755102040816325, 13.795918367346939, 10.183673469387756, 17.653061224489797, 13.755102040816325, 13.795918367346939, 10.183673469387756, 17.653061224489797, 13.755102040816325, 13.795918367346939, 10.183673469387756, 17.653061224489797]
44	[5.428571428571427, 5.448979591836736, 5.551020408163264, 5.040816326530614, 5.367346938775512, 5.571428571428573, 5.632653061224488, 5.081632653061224, 5.408163265306122, 5.591836734693878, 5.632653061224488, 5.081632653061224, 5.408163265306122, 5.591836734693878, 5.632653061224488, 5.081632653061224, 5.408163265306122, 5.591836734693878, 5.632653061224488, 5.081632653061224, 5.408163265306122, 5.591836734693878, 5.632653061224488, 5.081632653061224, 5.408163265306122]
45	[5.795918367346939, 5.775510204081634, 6.693877551020407, 9.244897959183675, 5.857142857142858, 5.653061224489797, 6.612244897959183, 9.204081632653061, 5.816326530612244, 5.632653061224488, 6.612244897959183, 9.204081632653061, 5.816326530612244, 5.632653061224488, 6.612244897959183, 9.204081632653061, 5.816326530612244, 5.632653061224488, 6.612244897959183, 9.204081632653061, 5.816326530612244, 5.632653061224488, 6.612244897959183, 9.204081632653061, 5.816326530612244]
46	[24.816326530612244, 24.836734693877553, 24.93877551020408, 24.428571428571427, 24.755102040816325, 24.959183673469386, 25.020408163265305, 24.46938775510204, 24.79591836734694, 24.979591836734695, 25.020408163265305, 24.46938775510204, 24.79591836734694, 24.979591836734695, 25.020408163265305, 24.46938775510204, 24.79591836734694, 24.979591836734695, 25.020408163265305, 24.46938775510204, 24.79591836734694, 24.979591836734695, 25.020408163265305, 24.46938775510204, 24.79591836734694]
47	[16.0, 18.020408163265305, 15.877551020408163, 16.387755102040817, 16.06122448979592, 17.897959183673468, 15.795918367346939, 16.346938775510203, 16.020408163265305, 17.877551020408163, 15.795918367346939, 16.346938775510203, 16.020408163265305, 17.877551020408163, 15.795918367346939, 16.346938775510203, 16.020408163265305, 17.877551020408163, 15.795918367346939, 16.346938775510203, 16.020408163265305, 17.877551020408163, 15.795918367346939, 16.346938775510203, 16.020408163265305]
48	[25.183673469387756, 32.30612244897959, 33.224489795918366, 32.714285714285715, 23.20408163265306, 32.183673469387756, 33.14285714285714, 32.673469387755105, 23.163265306122447, 32.16326530612245, 33.14285714285714, 32.673469387755105, 23.163265306122447, 32.16326530612245, 33.14285714285714, 32.673469387755105, 23.163265306122447, 32.16326530612245, 33.14285714285714, 32.673469387755105, 23.163265306122447, 32.16326530612245, 33.14285714285714, 32.673469387755105, 23.163265306122447]
49	[39.46938775510204, 39.44897959183673, 39.3469387755102, 39.85714285714286, 41.57142857142857, 41.36734693877551, 41.30612244897959, 41.85714285714286, 41.53061224489796, 41.3469387755102, 41.30612244897959, 41.85714285714286, 41.53061224489796, 41.3469387755102, 41.30612244897959, 41.85714285714286, 41.53061224489796, 41.3469387755102, 41.30612244897959, 41.85714285714286, 41.53061224489796, 41.3469387755102, 41.30612244897959, 41.85714285714286, 41.53061224489796]


Players twoConsecutiveAvgCompletionTime per iteration
0	[28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0]
1	[27.0, 29.0, 27.0, 25.0, 27.0, 29.0, 27.0, 25.0, 27.0, 29.0, 27.0, 25.0, 27.0, 29.0, 27.0, 25.0, 27.0, 29.0, 27.0, 25.0, 27.0, 29.0, 27.0, 25.0]
2	[44.0, 44.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0]
3	[17.0, 19.0, 20.0, 18.0, 17.0, 19.0, 20.0, 18.0, 17.0, 19.0, 20.0, 18.0, 17.0, 19.0, 20.0, 18.0, 17.0, 19.0, 20.0, 18.0, 17.0, 19.0, 20.0, 18.0]
4	[51.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]
5	[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]
6	[64.0, 64.0, 64.0, 65.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]
7	[54.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0]
8	[19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0]
9	[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]
10	[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]
11	[42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0]
12	[39.0, 35.0, 36.0, 36.0, 35.0, 35.0, 36.0, 36.0, 35.0, 35.0, 36.0, 36.0, 35.0, 35.0, 36.0, 36.0, 35.0, 35.0, 36.0, 36.0, 35.0, 35.0, 36.0, 36.0]
13	[31.0, 33.0, 31.0, 29.0, 31.0, 33.0, 31.0, 29.0, 31.0, 33.0, 31.0, 29.0, 31.0, 33.0, 31.0, 29.0, 31.0, 33.0, 31.0, 29.0, 31.0, 33.0, 31.0, 29.0]
14	[38.0, 38.0, 36.0, 36.0, 38.0, 38.0, 36.0, 36.0, 38.0, 38.0, 36.0, 36.0, 38.0, 38.0, 36.0, 36.0, 38.0, 38.0, 36.0, 36.0, 38.0, 38.0, 36.0, 36.0]
15	[52.0, 48.0, 48.0, 53.0, 53.0, 48.0, 48.0, 53.0, 53.0, 48.0, 48.0, 53.0, 53.0, 48.0, 48.0, 53.0, 53.0, 48.0, 48.0, 53.0, 53.0, 48.0, 48.0, 53.0]
16	[24.0, 26.0, 28.0, 26.0, 24.0, 26.0, 28.0, 26.0, 24.0, 26.0, 28.0, 26.0, 24.0, 26.0, 28.0, 26.0, 24.0, 26.0, 28.0, 26.0, 24.0, 26.0, 28.0, 26.0]
17	[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]
18	[42.0, 42.0, 40.0, 40.0, 42.0, 42.0, 40.0, 40.0, 42.0, 42.0, 40.0, 40.0, 42.0, 42.0, 40.0, 40.0, 42.0, 42.0, 40.0, 40.0, 42.0, 42.0, 40.0, 40.0]
19	[23.0, 21.0, 19.0, 21.0, 23.0, 21.0, 19.0, 21.0, 23.0, 21.0, 19.0, 21.0, 23.0, 21.0, 19.0, 21.0, 23.0, 21.0, 19.0, 21.0, 23.0, 21.0, 19.0, 21.0]
20	[15.0, 16.0, 19.0, 18.0, 15.0, 16.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0]
21	[43.0, 42.0, 38.0, 38.0, 42.0, 42.0, 38.0, 38.0, 42.0, 42.0, 38.0, 38.0, 42.0, 42.0, 38.0, 38.0, 42.0, 42.0, 38.0, 38.0, 42.0, 42.0, 38.0, 38.0]
22	[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]
23	[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]
24	[37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0]
25	[60.0, 60.0, 60.0, 61.0, 61.0, 60.0, 60.0, 61.0, 61.0, 60.0, 60.0, 61.0, 61.0, 60.0, 60.0, 61.0, 61.0, 60.0, 60.0, 61.0, 61.0, 60.0, 60.0, 61.0]
26	[16.0, 16.0, 16.0, 16.0, 17.0, 17.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]
27	[52.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0]
28	[31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0]
29	[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]
30	[39.0, 38.0, 36.0, 37.0, 39.0, 38.0, 36.0, 37.0, 39.0, 38.0, 36.0, 37.0, 39.0, 38.0, 36.0, 37.0, 39.0, 38.0, 36.0, 37.0, 39.0, 38.0, 36.0, 37.0]
31	[29.0, 28.0, 26.0, 27.0, 29.0, 28.0, 26.0, 27.0, 29.0, 28.0, 26.0, 27.0, 29.0, 28.0, 26.0, 27.0, 29.0, 28.0, 26.0, 27.0, 29.0, 28.0, 26.0, 27.0]
32	[39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0]
33	[22.0, 21.0, 19.0, 20.0, 22.0, 21.0, 19.0, 20.0, 22.0, 21.0, 19.0, 20.0, 22.0, 21.0, 19.0, 20.0, 22.0, 21.0, 19.0, 20.0, 22.0, 21.0, 19.0, 20.0]
34	[9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0]
35	[9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0]
36	[22.0, 22.0, 22.0, 21.0, 22.0, 22.0, 22.0, 21.0, 22.0, 22.0, 22.0, 21.0, 22.0, 22.0, 22.0, 21.0, 22.0, 22.0, 22.0, 21.0, 22.0, 22.0, 22.0, 21.0]
37	[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]
38	[11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0]
39	[24.0, 26.0, 28.0, 26.0, 24.0, 26.0, 28.0, 26.0, 24.0, 26.0, 28.0, 26.0, 24.0, 26.0, 28.0, 26.0, 24.0, 26.0, 28.0, 26.0, 24.0, 26.0, 28.0, 26.0]
40	[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]
41	[9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0]
42	[48.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0]
43	[14.0, 16.0, 17.0, 15.0, 14.0, 16.0, 17.0, 15.0, 14.0, 16.0, 17.0, 15.0, 14.0, 16.0, 17.0, 15.0, 14.0, 16.0, 17.0, 15.0, 14.0, 16.0, 17.0, 15.0]
44	[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]
45	[35.0, 35.0, 37.0, 36.0, 35.0, 35.0, 37.0, 36.0, 35.0, 35.0, 37.0, 36.0, 35.0, 35.0, 37.0, 36.0, 35.0, 35.0, 37.0, 36.0, 35.0, 35.0, 37.0, 36.0]
46	[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]
47	[46.0, 46.0, 45.0, 45.0, 46.0, 46.0, 45.0, 45.0, 46.0, 46.0, 45.0, 45.0, 46.0, 46.0, 45.0, 45.0, 46.0, 46.0, 45.0, 45.0, 46.0, 46.0, 45.0, 45.0]
48	[57.0, 61.0, 61.0, 56.0, 56.0, 61.0, 61.0, 56.0, 56.0, 61.0, 61.0, 56.0, 56.0, 61.0, 61.0, 56.0, 56.0, 61.0, 61.0, 56.0, 56.0, 61.0, 61.0, 56.0]
49	[68.0, 68.0, 68.0, 69.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0]


Players Completion time at last iteration
28	31	45	15	50	40	66	54	19	8	8	42	33	29	38	59	20	15	43	24	17	42	6	4	37	62	19	53	31	4	37	30	39	24	9	11	22	12	11	25	4	9	47	12	24	35	5	45	52	70	

Players twoConsecutiveAvgCompletionTime at last iteration
28.0	25.0	45.0	18.0	50.0	40.0	66.0	55.0	19.0	8.0	8.0	42.0	36.0	29.0	36.0	53.0	26.0	15.0	40.0	21.0	17.0	38.0	6.0	4.0	37.0	61.0	16.0	53.0	31.0	4.0	37.0	27.0	39.0	20.0	9.0	9.0	21.0	12.0	11.0	26.0	4.0	9.0	47.0	15.0	24.0	36.0	5.0	45.0	56.0	70.0	

 Strategy Type:	SHORTEST_PATH  NashValue:	0.0  e_NashValue for twoConsecutiveAvgCompletionTime :	0.5 Total Number of players =	50
Total Iterations =	25
Stopping Condition =	Iterations exceed 25
Final Admission Rate- used IF NASH:	24.0
Max Admission Rate- can be used IF stop at certain iteration:	24.0
Average Admission Rate:	23.04
Admission rate per iteration:	[24.0, 24.0, 22.0, 22.0, 24.0, 24.0, 22.0, 22.0, 24.0, 24.0, 22.0, 22.0, 24.0, 24.0, 22.0, 22.0, 24.0, 24.0, 22.0, 22.0, 24.0, 24.0, 22.0, 22.0, 24.0]
Players completion time per iteration
0	[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]
1	[20, 26, 20, 26, 20, 26, 20, 26, 20, 26, 20, 26, 20, 26, 20, 26, 20, 26, 20, 26, 20, 26, 20, 26, 20]
2	[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]
3	[80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80]
4	[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]
5	[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
6	[12, 15, 12, 15, 12, 15, 12, 15, 12, 15, 12, 15, 12, 15, 12, 15, 12, 15, 12, 15, 12, 15, 12, 15, 12]
7	[62, 62, 62, 62, 65, 65, 62, 62, 65, 65, 62, 62, 65, 65, 62, 62, 65, 65, 62, 62, 65, 65, 62, 62, 65]
8	[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]
9	[31, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]
10	[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
11	[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
12	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
13	[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]
14	[13, 13, 17, 17, 13, 13, 17, 17, 13, 13, 17, 17, 13, 13, 17, 17, 13, 13, 17, 17, 13, 13, 17, 17, 13]
15	[24, 30, 24, 30, 24, 30, 24, 30, 24, 30, 24, 30, 24, 30, 24, 30, 24, 30, 24, 30, 24, 30, 24, 30, 24]
16	[79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79]
17	[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]
18	[31, 31, 29, 31, 29, 31, 29, 31, 29, 31, 29, 31, 29, 31, 29, 31, 29, 31, 29, 31, 29, 31, 29, 31, 29]
19	[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
20	[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]
21	[10, 10, 14, 14, 10, 10, 14, 14, 10, 10, 14, 14, 10, 10, 14, 14, 10, 10, 14, 14, 10, 10, 14, 14, 10]
22	[75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75]
23	[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39]
24	[65, 60, 60, 60, 65, 60, 60, 60, 65, 60, 60, 60, 65, 60, 60, 60, 65, 60, 60, 60, 65, 60, 60, 60, 65]
25	[34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34]
26	[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47]
27	[65, 70, 70, 70, 65, 70, 70, 70, 65, 70, 70, 70, 65, 70, 70, 70, 65, 70, 70, 70, 65, 70, 70, 70, 65]
28	[26, 25, 26, 25, 26, 25, 26, 25, 26, 25, 26, 25, 26, 25, 26, 25, 26, 25, 26, 25, 26, 25, 26, 25, 26]
29	[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
30	[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]
31	[53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53]
32	[11, 12, 12, 12, 11, 12, 12, 12, 11, 12, 12, 12, 11, 12, 12, 12, 11, 12, 12, 12, 11, 12, 12, 12, 11]
33	[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
34	[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
35	[74, 74, 74, 71, 74, 74, 74, 71, 74, 74, 74, 71, 74, 74, 74, 71, 74, 74, 74, 71, 74, 74, 74, 71, 74]
36	[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
37	[27, 23, 27, 22, 27, 23, 27, 22, 27, 23, 27, 22, 27, 23, 27, 22, 27, 23, 27, 22, 27, 23, 27, 22, 27]
38	[57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57]
39	[14, 14, 16, 15, 14, 14, 16, 15, 14, 14, 16, 15, 14, 14, 16, 15, 14, 14, 16, 15, 14, 14, 16, 15, 14]
40	[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]
41	[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38]
42	[58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58]
43	[74, 74, 74, 79, 74, 74, 74, 79, 74, 74, 74, 79, 74, 74, 74, 79, 74, 74, 74, 79, 74, 74, 74, 79, 74]
44	[34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34]
45	[65, 70, 70, 70, 65, 70, 70, 70, 65, 70, 70, 70, 65, 70, 70, 70, 65, 70, 70, 70, 65, 70, 70, 70, 65]
46	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
47	[55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55]
48	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
49	[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]
Players Average completion time per iteration
0	[11.314587833654647, 11.997138707213933, 11.99998805536754, 11.999999950136434, 11.999999999791836, 11.999999999999124, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988, 11.999999999999988]
